,case,name,d0,n0,repetition,nll_source,steps_fsp,fsp_source,seqlength,cwlen,iwlen,rankmax,ranknum,d1,n1,nll_learned,fsp_learned,kl_divergence,mse
81,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,6,3,5.329798458600528,"[1.3842059e-22 1.3842059e-22 1.3842059e-22 ... 1.3842059e-22 1.3842059e-22
 1.3842059e-22]",18.771311568006542,0.013041994926526117
82,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,7,3,5.383003390960474,"[5.12034531e-22 5.12034531e-22 5.12034531e-22 ... 5.12034531e-22
 5.12034531e-22 5.12034531e-22]",18.78558662678472,0.018564197668904325
83,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,8,3,4.8563262281881805,"[2.06129917e-22 2.06129917e-22 2.06129917e-22 ... 2.06129917e-22
 2.06129917e-22 2.06129917e-22]",22.585299837022895,0.014040311378979056
84,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,2,3,4.208338965744751,"[8.37734032e-27 8.37734032e-27 8.37734032e-27 ... 8.37734032e-27
 8.37734032e-27 8.37734032e-27]",26.832107447274616,0.016829186432359502
85,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,3,3,4.2080419029126155,"[4.14138226e-22 4.14138226e-22 4.14138226e-22 ... 4.14138226e-22
 4.14138226e-22 4.14138226e-22]",21.219181334473625,0.02509097988561775
86,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,4,3,2.8204234709524196,"[9.95959933e-21 9.95959933e-21 9.95959933e-21 ... 9.95959933e-21
 9.95959933e-21 9.95959933e-21]",0.9507707702848271,0.002286334840380921
87,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,5,3,3.972282260621772,"[8.13116595e-21 8.13116595e-21 8.13116595e-21 ... 8.13116595e-21
 8.13116595e-21 8.13116595e-21]",4.257842493848024,0.004622002737460055
88,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,6,3,3.369720798916795,"[9.55577332e-21 9.55577332e-21 9.55577332e-21 ... 9.55577332e-21
 9.55577332e-21 9.55577332e-21]",1.9167780391570812,0.0018919619904073923
89,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,7,3,3.8820499060639033,"[8.1632262e-21 8.1632262e-21 8.1632262e-21 ... 8.1632262e-21 8.1632262e-21
 8.1632262e-21]",6.4316729560914805,0.0057707874307641495
90,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,8,3,4.202217998732663,"[4.04166496e-21 4.04166496e-21 4.04166496e-21 ... 4.04166496e-21
 4.04166496e-21 4.04166496e-21]",9.018861430597305,0.02302952602094702
91,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,2,3,1.5554586010705764,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.37469205545602985,0.004465357180485292
92,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,3,3,1.7756875497089997,"[9.88400326e-21 9.88400326e-21 9.88400326e-21 ... 9.88400326e-21
 9.88400326e-21 9.88400326e-21]",0.9013877930327032,0.010336226630513139
93,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,4,3,5.92756937820921,"[4.84338336e-21 4.84338336e-21 4.84338336e-21 ... 4.84338336e-21
 4.84338336e-21 4.84338336e-21]",13.383904175992575,0.011649011031008405
94,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,5,3,5.465544618182833,"[1.06500625e-21 1.06500625e-21 1.06500625e-21 ... 1.06500625e-21
 1.06500625e-21 1.06500625e-21]",21.282795930772956,0.012228272316279492
95,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,6,3,4.720848665819836,"[5.76427506e-21 5.76427506e-21 5.76427506e-21 ... 5.76427506e-21
 5.76427506e-21 5.76427506e-21]",11.122255637772152,0.011245451705136153
96,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,7,3,4.359823720637474,"[3.17691451e-21 3.17691451e-21 3.17691451e-21 ... 3.17691451e-21
 3.17691451e-21 3.17691451e-21]",16.764867724754737,0.014600640188566664
97,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,8,3,2.8910727254272923,"[5.51352503e-26 5.51352503e-26 5.51352503e-26 ... 5.51352503e-26
 5.51352503e-26 5.51352503e-26]",26.926049362387154,0.013250421354054546
98,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,2,3,1.683597527330444,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.7475532294189771,0.010208435217491681
99,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,3,3,2.675138430820279,"[9.78117175e-21 9.78117175e-21 9.78117175e-21 ... 9.78117175e-21
 9.78117175e-21 9.78117175e-21]",3.173007250276221,0.01816978374359118
100,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,4,3,1.9839157487960741,"[8.90468669e-21 8.90468669e-21 8.90468669e-21 ... 8.90468669e-21
 8.90468669e-21 8.90468669e-21]",0.9285808540438373,0.0026026253067145543
101,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,5,3,2.7766199355461185,"[9.89436454e-21 9.89436454e-21 9.89436454e-21 ... 9.89436454e-21
 9.89436454e-21 9.89436454e-21]",0.4415962855332066,0.0026587965199523665
102,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,6,3,2.517925691467865,"[9.97516383e-21 9.97516383e-21 9.97516383e-21 ... 9.97516383e-21
 9.97516383e-21 9.97516383e-21]",0.26885434289470084,0.0027688815054090436
103,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,7,3,5.82187308730184,"[8.05468239e-23 8.05468239e-23 8.05468239e-23 ... 8.05468239e-23
 8.05468239e-23 8.05468239e-23]",20.672713333329607,0.02526349211798312
104,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,8,3,5.442632313815616,"[1.22826451e-24 1.22826451e-24 1.22826451e-24 ... 1.22826451e-24
 1.22826451e-24 1.22826451e-24]",26.199349141944126,0.2213903941346016
105,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,2,3,1.5683376962889726,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.4154709087172232,0.004863284250421646
106,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,3,3,1.6491238609177041,"[9.91291649e-21 9.91291649e-21 9.91291649e-21 ... 9.91291649e-21
 9.91291649e-21 9.91291649e-21]",0.6138700667125663,0.0054688894944124955
107,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,4,3,2.1252323464247467,"[9.48680612e-21 9.48680612e-21 9.48680612e-21 ... 9.48680612e-21
 9.48680612e-21 9.48680612e-21]",2.3401674158048063,0.00955052412293372
108,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,5,3,1.4936585365401043,"[9.95031691e-21 9.95031691e-21 9.95031691e-21 ... 9.95031691e-21
 9.95031691e-21 9.95031691e-21]",0.1940289191786664,0.0019112813497030915
109,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,6,3,2.1359972786132158,"[9.36266669e-21 9.36266669e-21 9.36266669e-21 ... 9.36266669e-21
 9.36266669e-21 9.36266669e-21]",0.3284979004717166,0.0011711325344217838
110,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,7,3,1.896362382643346,"[9.3986641e-21 9.3986641e-21 9.3986641e-21 ... 9.3986641e-21 9.3986641e-21
 9.3986641e-21]",0.32044046007738974,0.0016287511128800299
111,blended_known,S_3,10,3,1,1.4243382501498116,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,8,3,2.774762955257573,"[9.70660002e-21 9.70660002e-21 9.70660002e-21 ... 9.70660002e-21
 9.70660002e-21 9.70660002e-21]",3.9205978191983952,0.00496371522563811
112,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,2,3,1.6362682974130753,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.6577380076485906,0.0064915225078238745
113,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,3,3,1.694302850843734,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.8128352457346654,0.008220524243570206
114,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,4,3,4.8569153548738795,"[8.87183144e-22 8.87183144e-22 8.87183144e-22 ... 8.87183144e-22
 8.87183144e-22 8.87183144e-22]",20.49551263209511,0.0627307376816178
115,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,5,3,2.735604737062151,"[9.70456339e-21 9.70456339e-21 9.70456339e-21 ... 9.70456339e-21
 9.70456339e-21 9.70456339e-21]",3.465265062938754,0.004118480897984297
116,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,6,3,5.167577582385263,"[3.60700877e-27 3.60700877e-27 3.60700877e-27 ... 3.60700877e-27
 3.60700877e-27 3.60700877e-27]",30.380670635577783,0.03967388512096923
117,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,7,3,8.02506053706171,"[1.31397479e-24 1.31397479e-24 1.31397479e-24 ... 1.31397479e-24
 1.31397479e-24 1.31397479e-24]",25.33286597920913,0.013590011485781917
118,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,8,3,4.249494872695052,"[7.3257524e-21 7.3257524e-21 7.3257524e-21 ... 7.3257524e-21 7.3257524e-21
 7.3257524e-21]",12.687278912359885,0.01099558567439416
119,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,2,3,1.5773409680852786,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.4579817518523437,0.005268271092528092
120,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,3,3,1.57741210250539,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.45883144471682263,0.0052728419541194045
121,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,4,3,2.6959540501923644,"[9.94137656e-21 9.94137656e-21 9.94137656e-21 ... 9.94137656e-21
 9.94137656e-21 9.94137656e-21]",2.8511518434554772,0.015163333853641532
122,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,5,3,2.6879890191774907,"[9.8681037e-21 9.8681037e-21 9.8681037e-21 ... 9.8681037e-21 9.8681037e-21
 9.8681037e-21]",4.014828326732878,0.016956283386194836
123,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,6,3,2.745486361741557,"[9.12583382e-21 9.12583382e-21 9.12583382e-21 ... 9.12583382e-21
 9.12583382e-21 9.12583382e-21]",2.245347887493638,0.006880684353747259
124,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,7,3,4.777988084765754,"[6.72421113e-21 6.72421113e-21 6.72421113e-21 ... 6.72421113e-21
 6.72421113e-21 6.72421113e-21]",9.084101454513794,0.010309538817753571
125,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,8,3,4.432598443322468,"[7.85075941e-22 7.85075941e-22 7.85075941e-22 ... 7.85075941e-22
 7.85075941e-22 7.85075941e-22]",20.7963020078596,0.07128489370087007
126,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,2,3,6.360088783368813,"[4.2557364e-26 4.2557364e-26 4.2557364e-26 ... 4.2557364e-26 4.2557364e-26
 4.2557364e-26]",27.295570233750837,0.030156460553318654
127,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,3,3,3.7403231106892822,"[4.37880775e-21 4.37880775e-21 4.37880775e-21 ... 4.37880775e-21
 4.37880775e-21 4.37880775e-21]",13.615463191080051,0.016705617962377642
128,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,4,3,3.492288782242277,"[5.07754108e-21 5.07754108e-21 5.07754108e-21 ... 5.07754108e-21
 5.07754108e-21 5.07754108e-21]",12.6987361328423,0.01471563292489401
129,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,5,3,2.9676466065200477,"[7.66882599e-21 7.66882599e-21 7.66882599e-21 ... 7.66882599e-21
 7.66882599e-21 7.66882599e-21]",9.432050939297962,0.009713215376914733
130,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,6,3,4.246041150358028,"[2.58925526e-23 2.58925526e-23 2.58925526e-23 ... 2.58925526e-23
 2.58925526e-23 2.58925526e-23]",23.135346662170726,0.029503633552999134
131,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,7,3,6.271649871303701,"[5.77414668e-27 5.77414668e-27 5.77414668e-27 ... 5.77414668e-27
 5.77414668e-27 5.77414668e-27]",30.154813477957646,0.08917470341931151
132,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,8,3,4.171980915137713,"[6.96820664e-21 6.96820664e-21 6.96820664e-21 ... 6.96820664e-21
 6.96820664e-21 6.96820664e-21]",14.395310835318874,0.024580673606196986
133,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,2,3,1.502056599210644,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.22902617430344446,0.002819802295034735
134,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,3,3,1.4965230141569181,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.21010998245125095,0.002728236270487861
135,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,4,3,1.4866380648348083,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.18210073721214967,0.002375394324182926
136,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,5,3,2.9825460587662653,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.19757386624548445,0.002550633374929592
137,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,6,3,4.785256044481715,"[4.27864366e-21 4.27864366e-21 4.27864366e-21 ... 4.27864366e-21
 4.27864366e-21 4.27864366e-21]",13.13411170153991,0.011356128093641775
138,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,7,3,3.909737344510209,"[2.31617037e-21 2.31617037e-21 2.31617037e-21 ... 2.31617037e-21
 2.31617037e-21 2.31617037e-21]",15.912962677895317,0.02065186624409874
139,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,8,3,3.829321190726905,"[7.12840304e-23 7.12840304e-23 7.12840304e-23 ... 7.12840304e-23
 7.12840304e-23 7.12840304e-23]",19.95268762938048,0.056137293643855085
140,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,2,3,2.028188862326898,"[9.16719484e-21 9.16719484e-21 9.16719484e-21 ... 9.16719484e-21
 9.16719484e-21 9.16719484e-21]",6.404605456500544,0.005431073181647026
141,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,3,3,1.4421478200918398,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.055815810114362346,0.0003265204030678597
142,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,4,3,1.4549273094638222,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.090690052971834,0.0010415407484816175
143,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,5,3,1.490332902088719,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.177759109945468,0.0025465685462307125
144,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,6,3,1.6592550216563664,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.20167940577815036,0.0027082591024583293
145,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,7,3,1.9858640732202042,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.2057308440026166,0.002744512750534908
146,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,8,3,6.258609338686816,"[4.22300875e-27 4.22300875e-27 4.22300875e-27 ... 4.22300875e-27
 4.22300875e-27 4.22300875e-27]",27.793319922439167,0.014444497030053483
147,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,2,3,1.4674948970833464,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.13700356753974763,0.001274549127444449
148,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,3,3,1.6050136565067006,"[9.98932266e-21 9.98932266e-21 9.98932266e-21 ... 9.98932266e-21
 9.98932266e-21 9.98932266e-21]",0.32983406993296527,0.0013351964238369027
149,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,4,3,4.237493402079958,"[6.47560703e-21 6.47560703e-21 6.47560703e-21 ... 6.47560703e-21
 6.47560703e-21 6.47560703e-21]",12.846647285519985,0.051967191295310654
150,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,5,3,4.201408658903878,"[6.0570644e-21 6.0570644e-21 6.0570644e-21 ... 6.0570644e-21 6.0570644e-21
 6.0570644e-21]",6.00953091856327,0.008933514659219302
151,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,6,3,4.848706444943774,"[1.35400553e-23 1.35400553e-23 1.35400553e-23 ... 1.35400553e-23
 1.35400553e-23 1.35400553e-23]",29.606878433681516,0.01976880598939408
152,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,7,3,5.014466419401824,"[2.31771943e-23 2.31771943e-23 2.31771943e-23 ... 2.31771943e-23
 2.31771943e-23 2.31771943e-23]",29.434985161181622,0.021026862753030992
153,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,8,3,4.746416252263574,"[1.94517396e-21 1.94517396e-21 1.94517396e-21 ... 1.94517396e-21
 1.94517396e-21 1.94517396e-21]",19.78884913051661,0.01904329824078762
154,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,2,3,1.4991998473823327,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.22315251432454566,0.002715906922909103
155,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,3,3,1.4509873571131569,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.0696741569148604,0.0007556541934945961
156,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,4,3,1.5495858575178785,"[9.9934729e-21 9.9934729e-21 9.9934729e-21 ... 9.9934729e-21 9.9934729e-21
 9.9934729e-21]",0.3563296602319447,0.004937729532173718
157,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,5,3,1.5628785635067113,"[9.99174829e-21 9.99174829e-21 9.99174829e-21 ... 9.99174829e-21
 9.99174829e-21 9.99174829e-21]",0.37317010425645,0.005198773439935873
158,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,6,3,1.5246845515209955,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.2628817407723996,0.003943979020249389
159,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,7,3,1.568687723889053,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.2732271836621431,0.004034829623997271
160,blended_known,S_3,10,3,2,1.4207738763737197,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,8,3,2.8486591666638246,"[8.37354365e-21 8.37354365e-21 8.37354365e-21 ... 8.37354365e-21
 8.37354365e-21 8.37354365e-21]",1.5497280499613626,0.0039533570248913704
161,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,2,3,1.4626716254137104,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.12631993941217337,0.0007195429368353979
162,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,3,3,1.4648081170431346,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.13120653784666184,0.0007440785920773531
163,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,4,3,1.463319558597997,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.12170292859572476,0.0006973268996315046
164,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,5,3,1.458617504741433,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.11094506826324729,0.0006525239944920319
