,case,name,d0,n0,repetition,nll_source,steps_fsp,fsp_source,seqlength,cwlen,iwlen,rankmax,ranknum,d1,n1,nll_learned,fsp_learned,kl_divergence,mse
16,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,4,3,2.033537102730413,"[9.7100814e-21 9.7100814e-21 9.7100814e-21 ... 9.7100814e-21 9.7100814e-21
 9.7100814e-21]",4.447992328372198,0.002744929005605987
17,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,5,3,1.4827407108476045,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.19296382382980976,0.0018949440935103134
18,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,6,3,5.291913948308835,"[1.61701131e-21 1.61701131e-21 1.61701131e-21 ... 1.61701131e-21
 1.61701131e-21 1.61701131e-21]",17.091289646014435,0.016696778539968034
19,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,7,3,4.7955825780871795,"[1.14876342e-21 1.14876342e-21 1.14876342e-21 ... 1.14876342e-21
 1.14876342e-21 1.14876342e-21]",21.018011466295867,0.017495560397999894
20,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,8,3,4.421440601365792,"[7.96318113e-23 7.96318113e-23 7.96318113e-23 ... 7.96318113e-23
 7.96318113e-23 7.96318113e-23]",22.8501236533805,0.041860028112167644
21,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,2,3,1.8583661897678032,"[9.91575581e-21 9.91575581e-21 9.91575581e-21 ... 9.91575581e-21
 9.91575581e-21 9.91575581e-21]",1.9001657841020854,0.002471659562051192
22,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,3,3,1.5887431360806272,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.18319525469712192,0.0017225960761725555
23,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,4,3,1.4806091371007384,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.16263873227440032,0.002358668406472036
24,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,5,3,3.4989128267205802,"[8.63411686e-21 8.63411686e-21 8.63411686e-21 ... 8.63411686e-21
 8.63411686e-21 8.63411686e-21]",2.743936458092702,0.00484885408492778
25,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,6,3,4.205255691141631,"[4.63440961e-21 4.63440961e-21 4.63440961e-21 ... 4.63440961e-21
 4.63440961e-21 4.63440961e-21]",8.559513049417902,0.01406970674699053
26,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,7,3,4.304431003013411,"[8.09531075e-21 8.09531075e-21 8.09531075e-21 ... 8.09531075e-21
 8.09531075e-21 8.09531075e-21]",4.624210673934548,0.005862457595742708
27,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,8,3,4.244061441856222,"[6.3024484e-22 6.3024484e-22 6.3024484e-22 ... 6.3024484e-22 6.3024484e-22
 6.3024484e-22]",18.984902054012192,0.03112623222771939
28,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,2,3,4.695700537120399,"[5.24181789e-21 5.24181789e-21 5.24181789e-21 ... 5.24181789e-21
 5.24181789e-21 5.24181789e-21]",16.068190297519564,0.04694845817892298
29,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,3,3,3.5113095615753065,"[3.75345272e-21 3.75345272e-21 3.75345272e-21 ... 3.75345272e-21
 3.75345272e-21 3.75345272e-21]",14.544956595882017,0.02085387964170931
30,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,4,3,2.01149879412445,"[9.98922226e-21 9.98922226e-21 9.98922226e-21 ... 9.98922226e-21
 9.98922226e-21 9.98922226e-21]",1.7504738128269595,0.013551134706625709
31,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,5,3,4.048951869182197,"[9.04689115e-21 9.04689115e-21 9.04689115e-21 ... 9.04689115e-21
 9.04689115e-21 9.04689115e-21]",2.1327816527611843,0.008286345212386076
32,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,6,3,6.3895122778992945,"[3.24271556e-23 3.24271556e-23 3.24271556e-23 ... 3.24271556e-23
 3.24271556e-23 3.24271556e-23]",24.880939059081253,0.05334770395604289
33,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,7,3,3.5754878309256015,"[9.91609013e-21 9.91609013e-21 9.91609013e-21 ... 9.91609013e-21
 9.91609013e-21 9.91609013e-21]",1.2387145246500448,0.007519432842945778
34,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,8,3,6.914254446359582,"[8.02772853e-25 8.02772853e-25 8.02772853e-25 ... 8.02772853e-25
 8.02772853e-25 8.02772853e-25]",24.12188591012803,0.06678608173358175
35,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,2,3,6.389602493627594,"[1.08862225e-23 1.08862225e-23 1.08862225e-23 ... 1.08862225e-23
 1.08862225e-23 1.08862225e-23]",25.417995161525194,0.04897550286290923
36,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,3,3,1.4610398746385183,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.07149997636885701,0.0004109802481123525
37,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,4,3,1.434299159582681,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.03562247592512021,0.0001601001429682569
38,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,5,3,2.5730140670558566,"[9.97105708e-21 9.97105708e-21 9.97105708e-21 ... 9.97105708e-21
 9.97105708e-21 9.97105708e-21]",0.3406916686273703,0.0008864861903642306
39,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,6,3,2.7763152741571493,"[9.95399722e-21 9.95399722e-21 9.95399722e-21 ... 9.95399722e-21
 9.95399722e-21 9.95399722e-21]",0.3577986409419879,0.001239885676153989
40,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,7,3,2.7158193412022182,"[9.95480503e-21 9.95480503e-21 9.95480503e-21 ... 9.95480503e-21
 9.95480503e-21 9.95480503e-21]",0.3564193080012913,0.0012812866459636506
41,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,8,3,1.4792739837488378,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.11348262959197428,0.000652197879042652
42,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,2,3,4.176805358578222,"[4.90029133e-27 4.90029133e-27 4.90029133e-27 ... 4.90029133e-27
 4.90029133e-27 4.90029133e-27]",27.14130336074501,0.018691500973138
43,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,3,3,2.4265844850464378,"[8.99062518e-21 8.99062518e-21 8.99062518e-21 ... 8.99062518e-21
 8.99062518e-21 8.99062518e-21]",6.252960797133821,0.007270319160007622
44,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,4,3,1.4718381111637617,"[9.98978175e-21 9.98978175e-21 9.98978175e-21 ... 9.98978175e-21
 9.98978175e-21 9.98978175e-21]",0.05457169571052229,0.00011985223670861802
45,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,5,3,1.4394356817605474,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.04856683545839447,0.0006188039783467705
46,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,6,3,1.4429363405034172,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.041279636043228395,0.0005165292774743911
47,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,7,3,4.235791844608406,"[9.1280313e-21 9.1280313e-21 9.1280313e-21 ... 9.1280313e-21 9.1280313e-21
 9.1280313e-21]",2.574705590677565,0.0035846287518787904
48,blended_known,S_3,10,3,1,1.4191630471516679,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,8,3,4.559139071133511,"[7.7068817e-21 7.7068817e-21 7.7068817e-21 ... 7.7068817e-21 7.7068817e-21
 7.7068817e-21]",4.111686789875348,0.006308343046093758
49,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,2,3,1.4625673403424577,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.12617101109984913,0.0016122084498260822
50,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,3,3,1.4626283083174403,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.12424418962739409,0.001590100064496312
51,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,4,3,1.4626310948860122,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.12428161016411171,0.0015935623080270507
52,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,5,3,3.698870265667159,"[8.47460267e-22 8.47460267e-22 8.47460267e-22 ... 8.47460267e-22
 8.47460267e-22 8.47460267e-22]",21.376462969724564,0.011047934786179938
53,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,6,3,4.4560375818869735,"[1.14231981e-27 1.14231981e-27 1.14231981e-27 ... 1.14231981e-27
 1.14231981e-27 1.14231981e-27]",28.54702498592495,0.009740312950083221
54,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,7,3,4.776287968965223,"[1.18440528e-26 1.18440528e-26 1.18440528e-26 ... 1.18440528e-26
 1.18440528e-26 1.18440528e-26]",28.86342654627712,0.018500441273505155
55,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,8,3,4.217852975297461,"[6.95070501e-22 6.95070501e-22 6.95070501e-22 ... 6.95070501e-22
 6.95070501e-22 6.95070501e-22]",21.446767881593935,0.018567589951415997
56,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,2,3,3.4324523551151715,"[4.32207516e-21 4.32207516e-21 4.32207516e-21 ... 4.32207516e-21
 4.32207516e-21 4.32207516e-21]",14.694486929734394,0.011766979937041374
57,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,3,3,3.985270502066884,"[9.3907266e-21 9.3907266e-21 9.3907266e-21 ... 9.3907266e-21 9.3907266e-21
 9.3907266e-21]",2.153975644388313,0.0033110186233169833
58,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,4,3,4.219169971481313,"[7.76564503e-21 7.76564503e-21 7.76564503e-21 ... 7.76564503e-21
 7.76564503e-21 7.76564503e-21]",4.702194871699666,0.006708893828386011
59,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,5,3,1.490301827996485,"[9.94471756e-21 9.94471756e-21 9.94471756e-21 ... 9.94471756e-21
 9.94471756e-21 9.94471756e-21]",0.2284206851512136,0.0021247859121428228
60,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,6,3,2.7783301315518214,"[9.75456919e-21 9.75456919e-21 9.75456919e-21 ... 9.75456919e-21
 9.75456919e-21 9.75456919e-21]",0.31438502445696714,0.0018339060790478017
61,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,7,3,5.206903103475773,"[2.76150477e-21 2.76150477e-21 2.76150477e-21 ... 2.76150477e-21
 2.76150477e-21 2.76150477e-21]",16.47233779760935,0.011860075185095718
62,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,8,3,2.4775626380150624,"[9.70624587e-21 9.70624587e-21 9.70624587e-21 ... 9.70624587e-21
 9.70624587e-21 9.70624587e-21]",2.743109353878151,0.004001958884995288
63,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,2,3,1.5040154741950376,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.24158826277923717,0.0029975907982773596
64,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,3,3,4.388399738642333,"[7.54137606e-21 7.54137606e-21 7.54137606e-21 ... 7.54137606e-21
 7.54137606e-21 7.54137606e-21]",12.306862748369738,0.00836568450288074
65,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,4,3,2.3240169522737184,"[9.82159716e-21 9.82159716e-21 9.82159716e-21 ... 9.82159716e-21
 9.82159716e-21 9.82159716e-21]",1.310726541593653,0.00293328726889648
66,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,5,3,4.293280094860334,"[5.61263986e-21 5.61263986e-21 5.61263986e-21 ... 5.61263986e-21
 5.61263986e-21 5.61263986e-21]",8.5787708515267,0.012791697359960195
67,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,6,3,4.623586221694664,"[8.39732066e-21 8.39732066e-21 8.39732066e-21 ... 8.39732066e-21
 8.39732066e-21 8.39732066e-21]",3.1566795647962116,0.005220774317302243
68,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,7,3,5.159963924887983,"[2.22105046e-24 2.22105046e-24 2.22105046e-24 ... 2.22105046e-24
 2.22105046e-24 2.22105046e-24]",24.015951005717305,0.010327708122903071
69,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,8,3,6.3968001715522105,"[3.31438869e-27 3.31438869e-27 3.31438869e-27 ... 3.31438869e-27
 3.31438869e-27 3.31438869e-27]",27.59543680392057,0.030850348149795485
70,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,2,3,1.4682003489114661,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.14807940719556023,0.0015579626788679991
71,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,3,3,1.470384739024397,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.15353937165974368,0.001675992563063431
72,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,4,3,1.4901808071075655,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.20900269977935224,0.002451079171307197
73,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,5,3,4.2460279257299876,"[2.37253617e-22 2.37253617e-22 2.37253617e-22 ... 2.37253617e-22
 2.37253617e-22 2.37253617e-22]",16.528053871062944,0.056931658844221834
74,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,6,3,3.6865381316549772,"[7.28240345e-21 7.28240345e-21 7.28240345e-21 ... 7.28240345e-21
 7.28240345e-21 7.28240345e-21]",5.615588548016481,0.005816694336736504
75,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,7,3,4.526446447983235,"[4.94940573e-21 4.94940573e-21 4.94940573e-21 ... 4.94940573e-21
 4.94940573e-21 4.94940573e-21]",5.132827057563614,0.009932459869873836
76,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,8,3,4.103305565060408,"[9.42686007e-22 9.42686007e-22 9.42686007e-22 ... 9.42686007e-22
 9.42686007e-22 9.42686007e-22]",21.077877158719044,0.010710605462423733
77,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,2,3,1.4732553663570571,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.16227076335749857,0.001790359540316368
78,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,3,3,1.473173783400813,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.16174192313208582,0.0017920340692794165
79,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,4,3,1.4372630246779474,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.05851091639061403,0.0003665718153361677
80,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,5,3,4.738203245205774,"[2.69491429e-25 2.69491429e-25 2.69491429e-25 ... 2.69491429e-25
 2.69491429e-25 2.69491429e-25]",25.879792248307858,0.05702662685435336
81,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,6,3,5.196821238553271,"[2.36913004e-23 2.36913004e-23 2.36913004e-23 ... 2.36913004e-23
 2.36913004e-23 2.36913004e-23]",23.420018428495972,0.04592781864909813
82,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,7,3,4.945638976108783,"[3.86471944e-23 3.86471944e-23 3.86471944e-23 ... 3.86471944e-23
 3.86471944e-23 3.86471944e-23]",23.557947111028156,0.044034304425603674
83,blended_known,S_3,10,3,0,1.4122573239159595,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,3,8,3,5.643611267719584,"[8.49137675e-23 8.49137675e-23 8.49137675e-23 ... 8.49137675e-23
 8.49137675e-23 8.49137675e-23]",23.718401714043488,0.037763049682443615
