,case,name,d0,n0,repetition,nll_source,steps_fsp,fsp_source,seqlength,cwlen,iwlen,rankmax,ranknum,d1,n1,nll_learned,fsp_learned,kl_divergence,mse,nll_gmm,l2_gmm
0,blended_known,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,2,5,2.9875050311247997,"[7.72068626e-14 1.65409360e-12 2.58679397e-12 ... 1.14611199e-10
 2.42325821e-11 7.96692833e-12]",8.14580057030011,0.00011533404428084603,,
1,blended_known,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,3,5,3.1867843213007343,"[2.83389935e-13 5.75541652e-12 1.03043126e-11 ... 1.87727023e-22
 1.87727023e-22 1.87727023e-22]",20.97688665748191,0.0003933414071911388,,
2,blended_known,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,4,5,3.231106083712195,"[2.16452668e-23 2.16452668e-23 2.16452668e-23 ... 2.16452668e-23
 2.16452668e-23 2.16452668e-23]",14.649804853412814,0.0002729897530821515,,
3,blended_known,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,5,5,3.949026157821902,"[3.38691711e-27 3.38691711e-27 2.44857250e-13 ... 3.38691711e-27
 3.38691711e-27 3.38691711e-27]",22.781860106060403,0.0003668259391318456,,
4,blended_known,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,6,5,4.385863432493702,"[4.03975263e-24 4.03975263e-24 4.03975263e-24 ... 6.10461040e-12
 6.18496369e-12 2.17285150e-12]",18.186138191995667,0.00035629022583150117,,
5,blended_known,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,7,5,4.70491016302342,"[8.93639932e-12 1.77129024e-10 3.28120452e-10 ... 5.27813807e-42
 5.27813807e-42 5.27813807e-42]",48.05999337561272,0.0005766642582738562,,
6,blended_known,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,8,5,3.947046167600927,"[2.16277483e-13 2.68390437e-12 1.55149044e-11 ... 8.49213669e-25
 8.49213669e-25 8.49213669e-25]",21.11037463313904,0.0008932783287950684,,
7,blended_known,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,9,5,3.8935544794628303,"[6.68133164e-24 6.68133164e-24 6.68133164e-24 ... 8.95988155e-11
 3.26096729e-11 1.11830310e-11]",24.107585540181322,0.0008370989418986954,,
8,blended_known,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,10,5,3.5525056984948273,"[3.09745118e-11 6.42503850e-10 9.99459477e-10 ... 3.02805577e-21
 6.69426153e-12 2.47901414e-12]",17.91540016444689,0.00014780542949834828,,
9,blended_known,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,11,5,4.341493010612865,"[2.78606726e-27 2.78606726e-27 2.78606726e-27 ... 2.78606726e-27
 2.78606726e-27 2.78606726e-27]",25.72076581522245,0.0004721897626973062,,
10,blended_known,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,12,5,3.661097114891879,"[4.00186562e-12 7.83016961e-11 1.58622429e-10 ... 2.47000610e-11
 6.11512849e-12 2.05672610e-12]",19.355975525885516,0.0004629254231860321,,
11,blended_known,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,13,5,3.7311688989688063,"[4.69867523e-13 7.73597166e-12 2.63422528e-11 ... 1.94759061e-11
 5.37854287e-12 1.81239482e-12]",20.86836706901224,0.0008806146649676509,,
12,blended_known,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,14,5,3.9267830855820494,"[1.47863895e-12 2.72217228e-11 6.78302115e-11 ... 8.17849106e-12
 2.05639136e-12 7.05514685e-13]",18.269789130406753,0.0005450375893797629,,
13,blended_gmm,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,2,5,3.2454596958344717,"[7.10167357e-22 7.10167357e-22 7.10167357e-22 ... 7.10167357e-22
 7.10167357e-22 7.10167357e-22]",18.576948726827283,0.00038643299598183176,1.8302038527876892,0.0006909553153618964
14,blended_gmm,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,3,5,3.408737944669978,"[4.98914424e-13 8.01147046e-12 1.22122997e-11 ... 2.24708085e-11
 6.00872879e-12 1.53949125e-12]",11.093655971695588,0.0002894849964761007,1.8302038527876892,0.0006909553153618964
15,blended_gmm,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,4,5,4.333035136705849,"[1.12685808e-13 1.88613436e-12 6.16291160e-12 ... 2.31622184e-22
 2.31622184e-22 2.31622184e-22]",20.161664559285718,0.0011637866298974757,1.8302038527876892,0.0006909553153618964
16,blended_gmm,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,5,5,4.282740145300142,"[3.02525742e-13 4.99121936e-12 1.34489076e-11 ... 1.58217262e-21
 2.19488777e-15 9.70614193e-16]",17.921312578183315,0.0011961469976214528,1.8302038527876892,0.0006909553153618964
17,blended_gmm,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,6,5,4.202888115478479,"[2.63759286e-13 4.36190145e-12 1.21891082e-11 ... 1.78201491e-21
 6.01238186e-15 1.78575826e-15]",17.611704977097556,0.0012311317109066579,1.8302038527876892,0.0006909553153618964
18,blended_gmm,S_5,10,5,5,2.7463718622711943,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,7,5,4.3692001627924855,"[2.04036989e-13 3.38813392e-12 1.00222670e-11 ... 6.80522501e-22
 6.80522501e-22 6.80522501e-22]",19.01436083514667,0.0011218519851518424,1.8302038527876892,0.0006909553153618964
