,case,name,d0,n0,repetition,nll_source,steps_fsp,seqlength,cwlen,iwlen,rankmax,ranknum,d1,n1,nll_learned,kl_divergence,mse,nll_gmm,l2_gmm,nll_diff
386,blended_gmm,S_3,10,3,2,2.679685087884589,5,100000,3,3,27,1,11,3,4.971277441325339,7.740412637831929,0.0002237638433133,1.8795382824106504,4.110797950096501e-06,2.2915923534407496
387,blended_gmm,S_3,10,3,2,2.679685087884589,5,100000,3,3,27,1,12,3,4.977097801064458,7.736086169841959,0.0002239097040179,1.8795382824106504,4.110797950096501e-06,2.297412713179869
388,blended_gmm,S_3,10,3,2,2.679685087884589,5,100000,3,3,27,1,13,3,5.445972681176173,7.694208278795985,0.0002406902584496,1.8795382824106504,4.110797950096501e-06,2.7662875932915836
389,blended_gmm,S_3,10,3,2,2.679685087884589,5,100000,3,3,27,1,14,3,5.3679977362842015,16.015395099221458,0.0007559687975164,1.8795382824106504,4.110797950096501e-06,2.6883126483996125
390,blended_known,S_5,10,5,0,2.748915577263517,5,1000,2,2,25,1,2,5,3.4255813746179373,17.239052088714637,0.0005756625164619,,,0.6766657973544201
391,blended_known,S_5,10,5,0,2.748915577263517,5,1000,2,2,25,1,3,5,3.615401211916019,20.831316250889437,0.0003894039573408,,,0.8664856346525016
392,blended_known,S_5,10,5,0,2.748915577263517,5,1000,2,2,25,1,4,5,3.94300792064598,22.78389221104014,0.0008132549016395,,,1.1940923433824628
393,blended_known,S_5,10,5,0,2.748915577263517,5,1000,2,2,25,1,5,5,4.9337956074614056,20.76133222855275,0.000400256798465,,,2.1848800301978883
394,blended_known,S_5,10,5,0,2.748915577263517,5,1000,2,2,25,1,6,5,4.317222012316422,20.22358599613162,0.0001844534812508,,,1.5683064350529046
395,blended_known,S_5,10,5,0,2.748915577263517,5,1000,2,2,25,1,7,5,4.035940812827198,20.158298285179523,0.0006173277269046,,,1.2870252355636804
396,blended_known,S_5,10,5,0,2.748915577263517,5,1000,2,2,25,1,8,5,4.763314596059139,21.77826809564766,0.0010541534669143,,,2.014399018795622
397,blended_known,S_5,10,5,0,2.748915577263517,5,1000,2,2,25,1,9,5,4.518963165142376,21.01230803881292,0.0014320652355419,,,1.7700475878788584
398,blended_known,S_5,10,5,0,2.748915577263517,5,1000,2,2,25,1,10,5,4.340238642578725,18.20638501064254,0.0002623775170046,,,1.5913230653152075
399,blended_known,S_5,10,5,0,2.748915577263517,5,1000,2,2,25,1,11,5,3.672473524544545,12.882297614119343,0.0001173776863132,,,0.9235579472810276
400,blended_known,S_5,10,5,0,2.748915577263517,5,1000,2,2,25,1,12,5,3.923158470351408,12.576674448783312,0.0002300922782175,,,1.1742428930878908
401,blended_known,S_5,10,5,0,2.748915577263517,5,1000,2,2,25,1,13,5,6.157277522984713,21.139528848595397,0.0007430204606042,,,3.4083619457211958
402,blended_known,S_5,10,5,0,2.748915577263517,5,1000,2,2,25,1,14,5,6.144999255970367,21.174554084465893,0.0007438893163515,,,3.39608367870685
403,blended_gmm,S_5,10,5,0,2.748915577263517,5,1000,3,3,27,1,2,3,2.8874575482602407,0.4017361259251524,4.333224893172123e-05,1.90575805472518,0.0051502371875753,0.1385419709967235
