,name,length,ci_length,target_dimension,nll_source,nll_learned
0,BINS_2_2,1000,8,2,0.8319463426209264,3.5610267234955906
1,BINS_2_2,1000,8,3,0.8319463426209264,4.11395461475695
2,BINS_2_2,1000,8,4,0.8319463426209264,2.7680168761930366
3,BINS_2_2,10000,8,2,0.8319463426209264,2.866801129582382
4,BINS_2_2,10000,8,3,0.8319463426209264,2.714381943783318
5,BINS_2_2,10000,8,4,0.8319463426209264,5.918925571802158
6,BINS_2_2,100000,8,2,0.8319463426209264,2.286230337287829
7,BINS_2_2,100000,8,3,0.8319463426209264,2.351702743772853
8,BINS_2_2,100000,8,4,0.8319463426209264,4.282452360610106
9,BINS_2_2,1000000,8,2,0.8319463426209264,2.100148624886526
10,BINS_2_2,1000000,8,3,0.8319463426209264,2.7115064045034436
11,BINS_2_2,1000000,8,4,0.8319463426209264,5.4634513079201215
12,BINS_2_2,10000000,8,2,0.8319463426209264,2.2166319500017813
13,BINS_2_2,10000000,8,3,0.8319463426209264,2.0866612036054755
14,BINS_2_2,10000000,8,4,0.8319463426209264,5.066977013468646
15,BINL_2_10,1000,8,2,0.9927848429648947,2.6324977453042924
16,BINL_2_10,1000,8,3,0.9927848429648947,2.6281826513831144
17,BINL_2_10,1000,8,4,0.9927848429648947,2.5372301750390744
18,BINL_2_10,1000,8,5,0.9927848429648947,2.2385591099676336
19,BINL_2_10,1000,8,6,0.9927848429648947,2.229818791707205
20,BINL_2_10,1000,8,7,0.9927848429648947,2.118263132531786
21,BINL_2_10,1000,8,8,0.9927848429648947,2.1216247412642004
22,BINL_2_10,1000,8,9,0.9927848429648947,2.563251316192389
23,BINL_2_10,1000,8,10,0.9927848429648947,1.7428261161222685
24,BINL_2_10,1000,8,11,0.9927848429648947,2.3523848996060273
25,BINL_2_10,1000,8,12,0.9927848429648947,2.3521053367996507
26,BINL_2_10,1000,8,13,0.9927848429648947,2.325688249896605
27,BINL_2_10,1000,8,14,0.9927848429648947,2.9271621008168527
28,BINL_2_10,1000,8,15,0.9927848429648947,2.7102040258775753
29,BINL_2_10,1000,8,16,0.9927848429648947,2.742134791103065
30,BINL_2_10,1000,8,17,0.9927848429648947,2.91396614727823
31,BINL_2_10,1000,8,18,0.9927848429648947,3.1357797955051634
32,BINL_2_10,1000,8,19,0.9927848429648947,1.8252411635816945
33,BINL_2_10,1000,8,20,0.9927848429648947,2.9500671154971756
34,BINL_2_10,10000,8,2,0.9927848429648947,1.147462044010911
35,BINL_2_10,10000,8,3,0.9927848429648947,1.1209472963225469
36,BINL_2_10,10000,8,4,0.9927848429648947,1.0664108152172396
37,BINL_2_10,10000,8,5,0.9927848429648947,1.8375957313122453
38,BINL_2_10,10000,8,6,0.9927848429648947,1.2931306136965899
39,BINL_2_10,10000,8,7,0.9927848429648947,1.1147071758394758
40,BINL_2_10,10000,8,8,0.9927848429648947,1.1547691676692868
41,BINL_2_10,10000,8,9,0.9927848429648947,1.279668011007388
42,BINL_2_10,10000,8,10,0.9927848429648947,2.107052984884494
43,BINL_2_10,10000,8,11,0.9927848429648947,2.129929442314615
44,BINL_2_10,10000,8,12,0.9927848429648947,2.3351820262080296
45,BINL_2_10,10000,8,13,0.9927848429648947,3.894204501245987
46,BINL_2_10,10000,8,14,0.9927848429648947,2.666088401260193
47,BINL_2_10,10000,8,15,0.9927848429648947,1.7234388885496064
48,BINL_2_10,10000,8,16,0.9927848429648947,1.6652608982378738
49,BINL_2_10,10000,8,17,0.9927848429648947,1.0273862776552565
50,BINL_2_10,10000,8,18,0.9927848429648947,1.1375053629048888
51,BINL_2_10,10000,8,19,0.9927848429648947,1.3482719421011076
52,BINL_2_10,10000,8,20,0.9927848429648947,2.742607403312075
53,BINL_2_10,100000,8,2,0.9927848429648947,0.9131465423895385
54,BINL_2_10,100000,8,3,0.9927848429648947,1.006750375720873
55,BINL_2_10,100000,8,4,0.9927848429648947,2.778509121082281
56,BINL_2_10,100000,8,5,0.9927848429648947,3.7376299664551014
57,BINL_2_10,100000,8,6,0.9927848429648947,4.066387366911094
58,BINL_2_10,100000,8,7,0.9927848429648947,5.189358103578123
59,BINL_2_10,100000,8,8,0.9927848429648947,4.798573107215971
60,BINL_2_10,100000,8,9,0.9927848429648947,4.369420754457356
61,BINL_2_10,100000,8,10,0.9927848429648947,7.350010519651741
62,BINL_2_10,100000,8,11,0.9927848429648947,3.707657588239306
63,BINL_2_10,100000,8,12,0.9927848429648947,3.7124850333333397
64,BINL_2_10,100000,8,13,0.9927848429648947,5.086602253350828
65,BINL_2_10,100000,8,14,0.9927848429648947,4.037644083955865
66,BINL_2_10,100000,8,15,0.9927848429648947,2.684768106366001
67,BINL_2_10,100000,8,16,0.9927848429648947,6.54496944940698
68,BINL_2_10,100000,8,17,0.9927848429648947,7.6433211804770576
69,BINL_2_10,100000,8,18,0.9927848429648947,4.938974597936563
70,BINL_2_10,100000,8,19,0.9927848429648947,4.854420916239902
71,BINL_2_10,100000,8,20,0.9927848429648947,4.769299813744733
72,BINL_2_10,1000000,8,2,0.9927848429648947,0.8652460460909724
73,BINL_2_10,1000000,8,3,0.9927848429648947,0.872040728860166
74,BINL_2_10,1000000,8,4,0.9927848429648947,1.0539142836425461
75,BINL_2_10,1000000,8,5,0.9927848429648947,1.9442996935952346
76,BINL_2_10,1000000,8,6,0.9927848429648947,2.191480597390625
77,BINL_2_10,1000000,8,7,0.9927848429648947,3.9974380814647446
78,BINL_2_10,1000000,8,8,0.9927848429648947,3.8989601912530465
79,BINL_2_10,1000000,8,9,0.9927848429648947,3.551867399236212
80,BINL_2_10,1000000,8,10,0.9927848429648947,2.564258426689576
81,BINL_2_10,1000000,8,11,0.9927848429648947,2.311512290806015
82,BINL_2_10,1000000,8,12,0.9927848429648947,2.764092171065803
83,BINL_2_10,1000000,8,13,0.9927848429648947,2.6177744108282694
84,BINL_2_10,1000000,8,14,0.9927848429648947,3.8304705539116295
85,BINL_2_10,1000000,8,15,0.9927848429648947,3.82182169099172
86,BINL_2_10,1000000,8,16,0.9927848429648947,3.825217785708976
87,BINL_2_10,1000000,8,17,0.9927848429648947,3.5864325754572044
88,BINL_2_10,1000000,8,18,0.9927848429648947,3.1727935158687672
89,BINL_2_10,1000000,8,19,0.9927848429648947,4.049188305224354
90,BINL_2_10,1000000,8,20,0.9927848429648947,0.205086349229588
91,BINL_2_10,10000000,8,2,0.9927848429648947,0.8476100136356501
92,BINL_2_10,10000000,8,3,0.9927848429648947,0.8504029954182221
93,BINL_2_10,10000000,8,4,0.9927848429648947,0.9407028218442398
94,BINL_2_10,10000000,8,5,0.9927848429648947,1.631216934186333
95,BINL_2_10,10000000,8,6,0.9927848429648947,4.065436404532054
96,BINL_2_10,10000000,8,7,0.9927848429648947,3.241482358620938
97,BINL_2_10,10000000,8,8,0.9927848429648947,3.5409173496315516
98,BINL_2_10,10000000,8,9,0.9927848429648947,3.541113657546879
99,BINL_2_10,10000000,8,10,0.9927848429648947,3.535899644813761
100,BINL_2_10,10000000,8,11,0.9927848429648947,3.5864798520163013
101,BINL_2_10,10000000,8,12,0.9927848429648947,3.579138756719659
102,BINL_2_10,10000000,8,13,0.9927848429648947,3.6408679016314816
103,BINL_2_10,10000000,8,14,0.9927848429648947,3.634838609634477
104,BINL_2_10,10000000,8,15,0.9927848429648947,3.6725600106185015
105,BINL_2_10,10000000,8,16,0.9927848429648947,1.2282002349778907
106,BINL_2_10,10000000,8,17,0.9927848429648947,0.8328314678455648
107,BINL_2_10,10000000,8,18,0.9927848429648947,4.526215242586628
108,BINL_2_10,10000000,8,19,0.9927848429648947,3.9125848035732145
109,BINL_2_10,10000000,8,20,0.9927848429648947,5.414550616124028
110,OCTL_8_10,1000,4,2,2.9360882235723644,7.643856189774724
111,OCTL_8_10,1000,4,3,2.9360882235723644,7.643856189774724
112,OCTL_8_10,1000,4,4,2.9360882235723644,8.05632074545907
113,OCTL_8_10,1000,4,5,2.9360882235723644,9.799732049446245
114,OCTL_8_10,1000,4,6,2.9360882235723644,9.31616590013252
115,OCTL_8_10,1000,4,7,2.9360882235723644,10.127787159176874
116,OCTL_8_10,1000,4,8,2.9360882235723644,8.234049181168508
117,OCTL_8_10,1000,4,9,2.9360882235723644,10.397801883966713
118,OCTL_8_10,1000,4,10,2.9360882235723644,9.92095251062765
119,OCTL_8_10,1000,4,11,2.9360882235723644,10.843352138650102
120,OCTL_8_10,1000,4,12,2.9360882235723644,12.489671633500432
121,OCTL_8_10,1000,4,13,2.9360882235723644,8.42597326088012
122,OCTL_8_10,1000,4,14,2.9360882235723644,9.913717770389349
123,OCTL_8_10,1000,4,15,2.9360882235723644,9.50477698495981
124,OCTL_8_10,1000,4,16,2.9360882235723644,9.734452734150981
125,OCTL_8_10,1000,4,17,2.9360882235723644,12.03120800853568
126,OCTL_8_10,1000,4,18,2.9360882235723644,11.064960768051309
127,OCTL_8_10,1000,4,19,2.9360882235723644,10.484200987678841
128,OCTL_8_10,1000,4,20,2.9360882235723644,9.417225369729366
129,OCTL_8_10,10000,4,2,2.9360882235723644,8.057089914113744
130,OCTL_8_10,10000,4,3,2.9360882235723644,7.127495284609884
131,OCTL_8_10,10000,4,4,2.9360882235723644,6.751652979393117
132,OCTL_8_10,10000,4,5,2.9360882235723644,6.75672769233381
133,OCTL_8_10,10000,4,6,2.9360882235723644,6.686368468593298
134,OCTL_8_10,10000,4,7,2.9360882235723644,6.682264510601242
135,OCTL_8_10,10000,4,8,2.9360882235723644,6.658786283970996
136,OCTL_8_10,10000,4,9,2.9360882235723644,6.658721079025889
137,OCTL_8_10,10000,4,10,2.9360882235723644,6.654689186883655
138,OCTL_8_10,10000,4,11,2.9360882235723644,6.642161390113155
139,OCTL_8_10,10000,4,12,2.9360882235723644,6.619554130420235
140,OCTL_8_10,10000,4,13,2.9360882235723644,6.620989926187466
141,OCTL_8_10,10000,4,14,2.9360882235723644,6.812240589334752
142,OCTL_8_10,10000,4,15,2.9360882235723644,6.95393201278745
143,OCTL_8_10,10000,4,16,2.9360882235723644,6.856155149947874
144,OCTL_8_10,10000,4,17,2.9360882235723644,6.848122821841157
145,OCTL_8_10,10000,4,18,2.9360882235723644,6.712966708826044
146,OCTL_8_10,10000,4,19,2.9360882235723644,6.922593761679836
147,OCTL_8_10,10000,4,20,2.9360882235723644,6.869595025558424
148,OCTL_8_10,100000,4,2,2.9360882235723644,4.004921832894175
149,OCTL_8_10,100000,4,3,2.9360882235723644,3.935390040730848
150,OCTL_8_10,100000,4,4,2.9360882235723644,3.9346350966669577
151,OCTL_8_10,100000,4,5,2.9360882235723644,3.8579779366123397
152,OCTL_8_10,100000,4,6,2.9360882235723644,3.8273182171626354
153,OCTL_8_10,100000,4,7,2.9360882235723644,3.5619789126825885
154,OCTL_8_10,100000,4,8,2.9360882235723644,3.5553477368753703
155,OCTL_8_10,100000,4,9,2.9360882235723644,3.5448886901556476
156,OCTL_8_10,100000,4,10,2.9360882235723644,3.539593824947028
157,OCTL_8_10,100000,4,11,2.9360882235723644,3.537508038756836
158,OCTL_8_10,100000,4,12,2.9360882235723644,3.5211870357019297
159,OCTL_8_10,100000,4,13,2.9360882235723644,3.5512464069491827
160,OCTL_8_10,100000,4,14,2.9360882235723644,3.550127474215542
161,OCTL_8_10,100000,4,15,2.9360882235723644,3.5548314218251766
162,OCTL_8_10,100000,4,16,2.9360882235723644,3.565832582794389
163,OCTL_8_10,100000,4,17,2.9360882235723644,3.6101967498135665
164,OCTL_8_10,100000,4,18,2.9360882235723644,3.706448219961998
165,OCTL_8_10,100000,4,19,2.9360882235723644,3.7012177768147585
166,OCTL_8_10,100000,4,20,2.9360882235723644,3.73938196412131
167,OCTL_8_10,1000000,4,2,2.9360882235723644,2.9815296445650663
168,OCTL_8_10,1000000,4,3,2.9360882235723644,2.955916686693505
169,OCTL_8_10,1000000,4,4,2.9360882235723644,2.957443598892247
170,OCTL_8_10,1000000,4,5,2.9360882235723644,2.9576504136855335
171,OCTL_8_10,1000000,4,6,2.9360882235723644,2.9557484374181477
172,OCTL_8_10,1000000,4,7,2.9360882235723644,2.9587766090039778
173,OCTL_8_10,1000000,4,8,2.9360882235723644,3.613808583811241
174,OCTL_8_10,1000000,4,9,2.9360882235723644,3.664017982137938
175,OCTL_8_10,1000000,4,10,2.9360882235723644,3.791188485841566
176,OCTL_8_10,1000000,4,11,2.9360882235723644,3.811444712554237
177,OCTL_8_10,1000000,4,12,2.9360882235723644,4.14253693646489
178,OCTL_8_10,1000000,4,13,2.9360882235723644,4.336759670252216
179,OCTL_8_10,1000000,4,14,2.9360882235723644,4.375791026236126
180,OCTL_8_10,1000000,4,15,2.9360882235723644,4.385837225750614
