,case,name,d0,n0,repetition,nll_source,steps_fsp,fsp_source,seqlength,cwlen,iwlen,rankmax,ranknum,d1,n1,nll_learned,fsp_learned,kl_divergence,mse,nll_gmm,l2_gmm
0,blended_known,S_5,10,5,1,2.7467842516185574,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,2,5,3.2845531711981466,"[1.17360813e-22 1.17360813e-22 2.34079095e-12 ... 1.17360813e-22
 1.17360813e-22 1.17360813e-22]",20.406863003268235,0.0008534609198341635,,
1,blended_known,S_5,10,5,1,2.7467842516185574,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,3,5,3.765441057954136,"[8.08408729e-22 8.08408729e-22 8.08408729e-22 ... 1.94964846e-10
 2.84236647e-11 9.57823144e-12]",18.90134183153043,0.0003159690092423791,,
2,blended_known,S_5,10,5,1,2.7467842516185574,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,4,5,3.657614123981227,"[3.03256172e-23 3.03256172e-23 3.03256172e-23 ... 3.03256172e-23
 1.09351913e-11 4.98352833e-12]",21.947560070804254,0.00041238345637394276,,
3,blended_known,S_5,10,5,1,2.7467842516185574,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,5,5,4.840476384922303,"[1.54085556e-10 3.41371581e-09 3.84205862e-09 ... 1.41240086e-11
 4.69178818e-12 1.67678293e-12]",21.27732490778218,0.00039901214491913287,,
4,blended_known,S_5,10,5,1,2.7467842516185574,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,6,5,4.201414688316408,"[9.60433643e-12 2.52580310e-10 4.35921922e-12 ... 4.83967272e-11
 7.84118017e-12 2.56155035e-12]",23.36507299077695,0.0003588488212163039,,
5,blended_known,S_5,10,5,1,2.7467842516185574,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,7,5,3.8128437963527726,"[7.39181523e-11 1.58630328e-09 2.11989110e-09 ... 1.12286905e-10
 1.11179267e-11 2.89939996e-12]",22.091114333715943,0.0002850530988328158,,
6,blended_known,S_5,10,5,1,2.7467842516185574,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,8,5,3.570804918008023,"[2.47860193e-21 2.47860193e-21 2.47860193e-21 ... 2.47860193e-21
 2.47860193e-21 2.47860193e-21]",13.073765967025128,0.00010912099006684734,,
7,blended_known,S_5,10,5,1,2.7467842516185574,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,9,5,3.6248807888593118,"[1.12972011e-21 1.12972011e-21 1.12972011e-21 ... 3.20418189e-10
 7.93770162e-11 2.74535540e-11]",18.949237689258865,0.00017621620000194514,,
8,blended_known,S_5,10,5,1,2.7467842516185574,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,10,5,4.744996249589195,"[8.70753707e-13 1.68658012e-11 4.31860554e-11 ... 2.29052274e-24
 1.79989500e-15 2.29052274e-24]",22.47204803232314,0.00045817827577510284,,
9,blended_known,S_5,10,5,1,2.7467842516185574,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,11,5,3.8303277351732397,"[2.01848517e-12 4.61156989e-11 6.08802544e-11 ... 2.46673435e-25
 2.46673435e-25 2.46673435e-25]",24.269179949281185,0.00026301359991676837,,
10,blended_known,S_5,10,5,1,2.7467842516185574,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,12,5,4.012761746952163,"[4.10921828e-11 8.79247278e-10 1.27021871e-09 ... 1.11936354e-12
 1.17199325e-13 3.75585783e-14]",26.093534272307963,0.0002786037217400919,,
11,blended_known,S_5,10,5,1,2.7467842516185574,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,13,5,4.055574322175711,"[2.09998281e-12 4.51016220e-11 6.02310103e-11 ... 1.74238068e-23
 1.74238068e-23 1.74238068e-23]",22.607948716424175,0.00034463713386798334,,
12,blended_known,S_5,10,5,1,2.7467842516185574,5,"[5.69768662e-13 1.24481885e-11 2.10230061e-11 ... 7.26395247e-12
 1.00239510e-12 3.24721701e-13]",1000,2,2,25,1,14,5,4.05439164037592,"[2.21663240e-12 4.77243099e-11 6.29655276e-11 ... 1.67018563e-23
 1.67018563e-23 1.67018563e-23]",22.69927848274449,0.0003401859982754614,,
