CVSEED,geo_mean_var,H_f,H_uniform,_uniform_perc,_norm_geo_mean_var,_norm_uniform_perc,_norm_weighted_sum
187,0.0034066620699637748,2.566257629871434,1.584962500721156,1.6191282940156564,0.5146984975159707,0.41139455180932627,0.4630465246626485
29,0.003431145375242003,2.5788841086969976,1.584962500721156,1.6270947151895445,0.5184577859399193,0.4039330803269019,0.4611954331334106
6,0.0030526601125875435,2.4885372346252415,1.584962500721156,1.5700921841954998,0.46034327687494664,0.45732251959383086,0.4588328982343888
64,0.0041323930568676675,2.7775024668776576,1.584962500721156,1.7524089469712356,0.62613084159554,0.2865618610087731,0.45634635130215656
171,0.004378262672205831,2.84524155612648,1.584962500721156,1.7951475538581503,0.6638828848036686,0.24653223044762362,0.45520755762564613
39,0.002983681917548078,2.4887741198047206,1.584962500721156,1.5702416421034133,0.44975202184749213,0.4571825350394898,0.453467278443491
87,0.002534803708248656,2.3755100114592396,1.584962500721156,1.4987799461365081,0.3808290297593809,0.5241146485825785,0.45247183917097966
153,0.004750423367640871,2.9566916778451175,1.584962500721156,1.8654647516895992,0.7210262883718851,0.18067207130074314,0.4508491798363141
192,0.005527068285993157,3.1677402056055413,1.584962500721156,1.9986215473011022,0.8402762106312218,0.05595538717627979,0.4481157989037508
69,0.002603392966574278,2.4101092550115086,1.584962500721156,1.5206096383447,0.39136056550999004,0.5036686261684723,0.44751459583923114
160,0.0012528572785741115,2.0610210952261627,1.584962500721156,1.3003595317166183,0.1839926010814544,0.7099582327226639,0.44697541690205916
63,0.002692048373851812,2.4418716617792247,1.584962500721156,1.5406494858194917,0.40497315754000734,0.4848989996095098,0.4449360785747586
101,0.0029181531497939955,2.50673605108135,1.584962500721156,1.5815743589774445,0.43969040903606327,0.4465681397008232,0.44312927436844324
90,0.0016673339658036914,2.182201223935193,1.584962500721156,1.3768156804607643,0.24763341242584166,0.6383482385912573,0.4429908255085495
26,0.0042176117547417565,2.854014135540005,1.584962500721156,1.8006824352257116,0.639215744176358,0.24134817620529636,0.44028196019082716
32,0.0027829449919464207,2.4824591369207365,1.584962500721156,1.5662573315086132,0.4189298762222275,0.46091430106482445,0.439922088643526
17,0.0036525526745543745,2.7196212638307498,1.584962500721156,1.7158899737964306,0.5524537635182775,0.32076608784583327,0.43660992568205537
107,0.0009409491576561057,2.0200714800747153,1.584962500721156,1.2745232011202694,0.13610067738170215,0.734156933713646,0.4351288055476741
16,0.003490764377734644,2.683450271252584,1.584962500721156,1.6930686183626535,0.5276119840096243,0.34214091715030637,0.4348764505799653
148,0.0015593603405863585,2.1851317195020425,1.584962500721156,1.3786646173065988,0.2310546051627453,0.6366164961630241,0.4338355506628847
152,0.002175960936106701,2.3468842959492546,1.584962500721156,1.4807191305039866,0.3257305263505907,0.5410306837569543,0.4333806050537725
95,0.002133390650785118,2.3438276202517665,1.584962500721156,1.4787905828594226,0.31919407308192477,0.5428369908725732,0.43101553197724896
175,0.0034081948929751246,2.6773064288369097,1.584962500721156,1.6891922853813504,0.5149338547823629,0.34577154969722435,0.4303527022397936
59,0.0032348711203171393,2.634305402217843,1.584962500721156,1.6620616582532628,0.4883208609588659,0.37118250854535084,0.42975168475210834
182,0.0034658671547962237,2.694368026158024,1.584962500721156,1.6999569547746964,0.523789140610122,0.33568919628620364,0.42973916844816284
151,0.0009940801743321,2.0609582842983944,1.584962500721156,1.3003199024334398,0.14425867785071173,0.7099953501132528,0.4271270139819823
88,0.0034091010155319827,2.701503013168108,1.584962500721156,1.7044586303707043,0.5150729853450041,0.33147285831591966,0.4232729218304619
45,0.001478177300556963,2.199832373990002,1.584962500721156,1.3879396976200262,0.21858935755278064,0.627929314586098,0.42325933606943933
140,0.000243624710219521,1.8842416417352896,1.584962500721156,1.1888241146891247,0.02903001460987904,0.8144240041482009,0.42172700937904
105,0.0032051002895490555,2.654967117230013,1.584962500721156,1.675097749014255,0.48374969958151237,0.35897270726416086,0.4213612034228366
120,0.004085737537923099,2.893334515693561,1.584962500721156,1.8254908329863306,0.6189671212445299,0.21811225277430402,0.41853968700941696
167,0.003729757334803375,2.8089505096084686,1.584962500721156,1.772250452821691,0.5643081509161689,0.2679780042379576,0.41614307757706326
27,0.004268259236986613,2.9567424424110462,1.584962500721156,1.8654967805646707,0.646992410420623,0.1806420725682203,0.4138172414944217
121,0.0008921798281032378,2.0858917238485275,1.584962500721156,1.3160511513044941,0.1286123920399812,0.6952612226710546,0.4119368073555179
158,0.002399290522040436,2.4789443258297346,1.584962500721156,1.5640397326131172,0.360021661374444,0.4629913379873054,0.4115064996808747
98,0.004104514108154344,2.9296255482565234,1.584962500721156,1.8483879252181343,0.6218501691953533,0.1966664872305448,0.40925832821294905
178,0.0047632939854835785,3.1021268473808212,1.584962500721156,1.9572241273653839,0.7230025070284479,0.09472884159879469,0.4088656743136213
48,0.000887641810809772,2.0958430260320693,1.584962500721156,1.3223297239388712,0.1279156023016212,0.6893806158541206,0.40864810907787086
174,0.0023830488110752894,2.4877235662561246,1.584962500721156,1.569578816611884,0.3575278283187131,0.4578033474965415,0.4076655879076273
146,0.002775105560610455,2.590632705547591,1.584962500721156,1.6345072545052997,0.41772617095707926,0.39699038303415224,0.4073582769956158
75,0.004073579286957127,2.933859279822336,1.584962500721156,1.8510591124316402,0.6171002829401248,0.19416461257657602,0.4056324477583504
150,0.004126010382103403,2.948536996432101,1.584962500721156,1.8603197205552309,0.6251508139774362,0.1854909858732121,0.40532089992532416
49,0.0006423601510354269,2.049043795770859,1.584962500721156,1.292802697122832,0.09025383671408918,0.7170360791719267,0.4036449579430079
197,0.0025890546680164034,2.5548605225295513,1.584962500721156,1.611937519889015,0.3891589918590798,0.41812954044617534,0.4036442661526276
81,0.0027333548905401775,2.59481196670259,1.584962500721156,1.637144074715934,0.41131556548924375,0.39452069703883774,0.40291813126404075
4,0.0018282960265101956,2.3677444070193787,1.584962500721156,1.4938803952409334,0.27234832753360594,0.5287036426221912,0.40052598507789855
31,0.0016705703440925463,2.331687151365604,1.584962500721156,1.4711307998168344,0.2481303420396561,0.550011260407953,0.39907080122380456
38,0.00231013459977915,2.5011634016236455,1.584962500721156,1.578058408628355,0.34633221778525,0.44986123238205644,0.39809672508365324
117,0.0018717745206961057,2.3890729122811964,1.584962500721156,1.5073371838098195,0.27902423170693497,0.5160998093625504,0.39756202053474266
5,0.0037798102237779087,2.893078006006575,1.584962500721156,1.825328993392732,0.5719935203533779,0.21826383420415896,0.39512867727876844
104,0.0039051778614230637,2.929355716887924,1.584962500721156,1.8482176805792379,0.5912430907680524,0.19682594095392125,0.3940345158609868
172,0.0025910024583091365,2.5917558294910417,1.584962500721156,1.6352158668181713,0.38945806526508203,0.3963266859424247,0.39289237560375334
68,0.0023452927118608234,2.5289883740758543,1.584962500721156,1.5956140116407598,0.3517305691211726,0.4334183870472935,0.39257447808423307
3,0.002892450009615027,2.672038859551611,1.584962500721156,1.6858688191902562,0.43574382109640913,0.3488843587825551,0.39231408993948214
99,0.0008193812502703108,2.140238920400258,1.584962500721156,1.350340414632177,0.1174345364433918,0.6631453760583434,0.3902899562508676
111,0.003386171817766989,2.8084280565870774,1.584962500721156,1.771920821665652,0.5115523223156939,0.2682867418023943,0.3899195320590441
11,0.003033152376380443,2.720808434979825,1.584962500721156,1.7166389953969639,0.4573479620648172,0.32006454279943064,0.3887062524321239
42,0.0022616182436368437,2.5326074607766653,1.584962500721156,1.597897401121056,0.338882775238776,0.43127972966041783,0.3850812524495969
35,0.00459505937112225,3.1414461876042945,1.584962500721156,1.9820318690031722,0.6971709278732261,0.07149353270244518,0.38433223028783564
186,0.0019528336686051306,2.4669710114487127,1.584962500721156,1.5564854123212655,0.2914704563047436,0.47006682950305734,0.38076864290390044
195,0.0040852067820618615,3.02210325615727,1.584962500721156,1.9067348626748055,0.6188856263506658,0.14201785638150932,0.38045174136608756
14,0.0007436514446400112,2.1560776191755435,1.584962500721156,1.3603335209473604,0.10580660555666507,0.6537856803852129,0.379796142970939
2,0.0035414431739380476,2.89695941012486,1.584962500721156,1.8277778867365928,0.5353934583547785,0.21597016337633357,0.375681810865556
114,0.0015819747844895882,2.3894278218709766,1.584962500721156,1.5075611068298396,0.23452693931915713,0.5158900796493369,0.375208509484247
136,0.002374163611659051,2.5967244292826637,1.584962500721156,1.6383507042602945,0.356163550622938,0.3933905494181462,0.37477705002054207
155,0.00024513891524753086,2.0602823858645496,1.584962500721156,1.2998934580011348,0.0292625131785402,0.7103947644677073,0.3698286388231238
154,0.003647896885298609,2.949928987386521,1.584962500721156,1.8611979690650766,0.5517388904872611,0.18466840493408543,0.36820364771067327
100,0.003311151339571786,2.8699868428676356,1.584962500721156,1.8107600915238027,0.5000333050901435,0.231909289729604,0.3659712974098738
145,0.001418751209409937,2.37883374037323,1.584962500721156,1.5008769856011506,0.2094647800502409,0.5221505294604016,0.3658076547553213
130,0.001517414045994342,2.4056962820131065,1.584962500721156,1.5178253623783007,0.22461396253319266,0.5062764214719121,0.3654451920025524
139,0.003817400495646593,3.0079498102722284,1.584962500721156,1.8978050325503693,0.5777653175957499,0.15038167136969627,0.3640734944827231
34,0.0022395260145756193,2.6005071259603074,1.584962500721156,1.6407373201429558,0.33549062454566936,0.39115520860961006,0.3633229165776397
55,0.003649253374986804,2.9734840023355478,1.584962500721156,1.8760595288422381,0.551947172658483,0.1707488415515842,0.3613480071050336
67,0.00045581891456863397,2.147171469084112,1.584962500721156,1.3547143658649032,0.06161136777986861,0.6590486666732717,0.36033001722657015
86,0.0006736937918147992,2.2137210468990305,1.584962500721156,1.3967024745959542,0.09506495971090152,0.6197219641227505,0.357393461916826
132,0.0035706951990521693,2.9695472380851387,1.584962500721156,1.8735757071438588,0.5398849597325096,0.17307522680857146,0.35648009327054053
51,0.0033732669431323125,2.939647043927546,1.584962500721156,1.85471078501227,0.5095708437009667,0.19074440038482954,0.35015762204289813
116,0.0045951751606401565,3.2624292375239414,1.584962500721156,2.0583636748752983,0.6971887067715135,0.0,0.34859435338575673
109,0.0007545291046254409,2.2679094220015106,1.584962500721156,1.4308915327457996,0.1074768155547914,0.5876999712067628,0.34758839338077707
113,0.0013471422847432745,2.4247455331169174,1.584962500721156,1.529844101682949,0.19846958971578132,0.49501948706951504,0.3467445383926482
91,0.0031209171462944995,2.886841227337947,1.584962500721156,1.8213940241642548,0.47082380120577766,0.22194938635381634,0.34638659377979697
180,0.0010906640310437384,2.362787749236713,1.584962500721156,1.490753092367578,0.15908864342726545,0.5316327221545324,0.34536068279089893
62,0.0006203731396927417,2.2416561293262154,1.584962500721156,1.4143275492677363,0.08687784167263182,0.6032140505730433,0.34504594612283757
199,0.0031558592052054837,2.9033030639664514,1.584962500721156,1.8317802866916106,0.4761889786636516,0.2122214545805311,0.34420521662209136
115,0.002306851093130447,2.686198775235682,1.584962500721156,1.6948027313033998,0.3458280518487412,0.34051672054153403,0.3431723861951376
9,0.0012214056304214957,2.4043977441722166,1.584962500721156,1.5170060762183448,0.179163358645819,0.5070437773755258,0.3431035680106724
92,0.0025028111493294344,2.7376162451229233,1.584962500721156,1.7272435429086248,0.37591673319522073,0.310132161983108,0.3430244475891644
129,0.0029229877714589624,2.8512530811423087,1.584962500721156,1.7989404038549757,0.440432740884347,0.2429797893362765,0.34170626511031177
164,0.0014485215037663322,2.473754312307713,1.584962500721156,1.5607651986606357,0.2140358590642767,0.46605831639220774,0.3400470877282422
193,0.0026236683025651405,2.7800188980187235,1.584962500721156,1.753996638250948,0.39447374140744124,0.2850748051592409,0.3397742732833411
168,0.0032275790388808785,2.9413972206166674,1.584962500721156,1.855815023559444,0.487201198518754,0.18971015373257627,0.33845567612566513
149,0.0010259565982230238,2.384278533496374,1.584962500721156,1.5043122675845833,0.1491531424652012,0.518932991999856,0.3340430672325286
165,0.0017283247612222342,2.5748954217583373,1.584962500721156,1.6245781339222618,0.25699824240197394,0.40629014869539104,0.3316441955486825
161,0.0011460936401725534,2.4298542214636556,1.584962500721156,1.53306732516263,0.1675995812101331,0.4920005668354267,0.3298000740227799
61,0.0013149031294828518,2.4751517555736573,1.584962500721156,1.561646887196048,0.19351942952331064,0.4652325134727081,0.32937597149800935
122,0.002245984959183013,2.720950618253176,1.584962500721156,1.7167287030545813,0.33648236301470247,0.319980521240131,0.32823144212741673
169,0.0004782522164184686,2.269720203618265,1.584962500721156,1.43203400874503,0.06505588848475985,0.5866299107741617,0.3258428996294608
22,0.0013490924638687306,2.510391548272927,1.584962500721156,1.5838807209197074,0.1987690299150371,0.44440796595596144,0.32158849793549926
53,0.0013854056123434903,2.526464952938963,1.584962500721156,1.594021910164704,0.20434473128162048,0.4349095735539339,0.31962715241777717
80,0.0030201590309752273,2.956239965793992,1.584962500721156,1.8651797531164973,0.4553528992081027,0.18093900530778528,0.31814595225794395
143,0.000990248379695926,2.429079904771323,1.584962500721156,1.5325787857227502,0.14367032505050678,0.49245814032032487,0.31806423268541584
127,0.0010730005738778892,2.452479232773824,1.584962500721156,1.547342117973106,0.15637650839092546,0.4786305783364506,0.317503543363688
52,0.0006464907336421707,2.343509348504533,1.584962500721156,1.4785897757443718,0.0908880669048757,0.5430250698768984,0.31695656839088704
118,0.003376696801804419,3.060042733645132,1.584962500721156,1.9306720078568522,0.5100974812548144,0.11959796139379275,0.31484772132430355
163,0.0021033951879124283,2.730275433502992,1.584962500721156,1.722612006442247,0.3145884205743543,0.31447012962370413,0.3145292750990292
25,0.0005774993347472455,2.3378783439335646,1.584962500721156,1.475037007418051,0.08029478449180409,0.5463526468367247,0.31332371566426437
97,0.0014780418436321225,2.5756466838531002,1.584962500721156,1.6250521275305783,0.21856855882304585,0.40584619905801844,0.31220737894053213
131,0.0015662635071896013,2.604443730938405,1.584962500721156,1.6432210413516952,0.2321145516857026,0.38882891747275106,0.31047173457922683
198,0.00251049618971576,2.850210474159849,1.584962500721156,1.7982825920884604,0.3770967325063261,0.24359590586206914,0.31034631918419764
196,0.002321209355490504,2.806255363944293,1.584962500721156,1.7705500052319536,0.348032690841099,0.26957066936590357,0.3088016801035013
166,0.00029402951949649895,2.280800160184167,1.584962500721156,1.4390246830107372,0.0367694196400808,0.5800823387166536,0.3084258791783672
18,0.0021981214888498633,2.7819292289006037,1.584962500721156,1.7552019228434925,0.32913316780152896,0.28394591724091767,0.3065395425212233
21,0.0004425696823989633,2.327026495546736,1.584962500721156,1.4681902533895546,0.05957701479706514,0.5527654210066681,0.30617121790186663
78,0.0003690914689060952,2.322978991264804,1.584962500721156,1.4656365625103758,0.04829480456208501,0.5551572468032222,0.3017260256826536
124,0.0008022822301357624,2.4425821183666887,1.584962500721156,1.5410977340191434,0.11480906787523101,0.48447916351426146,0.29964411569474625
141,0.0036468488745569796,3.1845089873862378,1.584962500721156,2.0092014706576906,0.551577973707259,0.04604606971887859,0.2988120217130688
23,0.00251205737764322,2.892423149477563,1.584962500721156,1.8249158249242579,0.3773364450629688,0.21865081408855935,0.2979936295757641
47,0.001776299136147086,2.702740337513345,1.584962500721156,1.7052392951149327,0.26436446645757755,0.3307416758188799,0.2975530711382287
83,0.0011719118691733337,2.5474178530855007,1.584962500721156,1.6072417182907663,0.17156384045971237,0.4225276997887041,0.29704577012420824
106,0.0024965005477080595,2.8922567985599947,1.584962500721156,1.82481086918083,0.37494777204582547,0.21874911723741497,0.2968484446416202
41,0.003113893102366585,3.0637591873037904,1.584962500721156,1.9330168290478693,0.4697452945773856,0.11740176613041586,0.29357353035390077
70,0.0012755197357414384,2.5875825750532364,1.584962500721156,1.632582836424136,0.18747230743315868,0.3987928223377545,0.2931325648854566
176,7.46273853542762e-05,2.2764818045641686,1.584962500721156,1.4363001039635777,0.0030813250916725127,0.582634220975732,0.29285777303370225
1,0.001849194611521807,2.737585021362963,1.584962500721156,1.7272238429094475,0.2755572001845107,0.3101506133025721,0.2928539067435414
82,0.0038373005260518354,3.257907581724998,1.584962500721156,2.055510827696336,0.5808208672075574,0.002672020146174847,0.29174644367686614
123,0.0023126693695120337,2.869763181155176,1.584962500721156,1.8106189766946772,0.3467214189329675,0.2320414600292009,0.2893814394810842
119,0.00039261348980468964,2.37602515719398,1.584962500721156,1.4991049669079812,0.051906492602857755,0.5238102291745899,0.2878583608887238
190,0.0018584226805371331,2.7601179147973136,1.584962500721156,1.741440515811234,0.2769741237832849,0.29683506079584177,0.28690459228956333
76,0.002218127292501263,2.865753303328515,1.584962500721156,1.80808902546565,0.3322049583634583,0.2344110509076225,0.2833080046355404
157,0.0002530957755362148,2.3573755602648716,1.584962500721156,1.4873383813132919,0.03048424906894818,0.5348309925693315,0.28265762081913987
40,0.0008520468847898583,2.5148306962420324,1.584962500721156,1.5866815114539223,0.12245018038177267,0.4417847028566181,0.2821174416191954
162,0.002275217304015356,2.8912161152983344,1.584962500721156,1.8241542711470047,0.34097084258411847,0.21936409696267256,0.2801674697733955
135,0.002806566671926092,3.0321274701481995,1.584962500721156,1.9130594375378502,0.42255686641381596,0.13609416317611556,0.27932551479496576
183,0.0009067108848037026,2.5640493536677185,1.584962500721156,1.6177350268546284,0.13084356273450243,0.41269950706620917,0.27177153490035577
138,0.0005682038336636828,2.477069582456793,1.584962500721156,1.5628569012388176,0.0788675070379991,0.46409919587922577,0.2714833514586124
12,0.00015553601048383094,2.3859471094288565,1.584962500721156,1.5053650217864798,0.015504437673518745,0.5179469663700285,0.2667257020217736
73,0.0007701758050620745,2.555221512912904,1.584962500721156,1.6121652794626253,0.10987928773556904,0.4179162173583987,0.2638977525469839
112,0.002805618038826704,3.085192548222239,1.584962500721156,1.946539774170354,0.4224112085711114,0.10473596963442622,0.26357358910276885
44,0.0009035998921955045,2.595339811028744,1.584962500721156,1.6374771074065584,0.13036588546151637,0.39420877354526784,0.2622873295033921
15,0.0012651282743003033,2.689469438809207,1.584962500721156,1.6968662902658591,0.18587675077691315,0.3385839597679561,0.2622303552724346
103,0.0018350720723153756,2.847019489824311,1.584962500721156,1.796269305127989,0.27338875529718126,0.2454815811124229,0.25943516820480206
94,0.0019738420755721665,2.889690778025384,1.584962500721156,1.8231918904772688,0.2946961915647214,0.22026547736495494,0.25748083446483816
10,0.0008489583063612641,2.6051056316989656,1.584962500721156,1.6436386542354444,0.1219759446933668,0.3884377748812695,0.25520685978731816
46,0.0022066161574042674,2.9638786243640216,1.584962500721156,1.8699992100857026,0.33043748144705004,0.17642502846026875,0.25343125495365937
19,0.0003571255413198779,2.4862609983832926,1.584962500721156,1.5686560390242967,0.04645749654564343,0.45866763504851915,0.2525625657970813
13,0.0017200529431110657,2.8442777460990487,1.584962500721156,1.7945394574350533,0.2557281463215245,0.247101782825092,0.25141496457330825
0,0.0029759938336825836,3.1752830891712254,1.584962500721156,2.0033805769704176,0.44857155522546294,0.05149800745877264,0.25003478134211776
89,0.0004210352331381506,2.51318947916652,1.584962500721156,1.5856460187689119,0.05627050838780707,0.44275456108665867,0.24951253473723287
144,0.0022168806414369384,2.984373391892866,1.584962500721156,1.8829299687121805,0.3320135413606656,0.16431388286156212,0.24816371211111385
142,0.0030413402868171265,3.2025830595647955,1.584962500721156,2.0206049405633406,0.4586051745437354,0.0353654060124976,0.2469852902781165
7,0.001028500014506103,2.6810532653596693,1.584962500721156,1.6915562760253275,0.1495436712472266,0.34355740003205604,0.2465505356396413
8,0.0014186065223864763,2.787350774004354,1.584962500721156,1.7586225369597783,0.2094425640852717,0.2807421179282851,0.2450923410067784
60,0.00250863736170383,3.0761370257850857,1.584962500721156,1.9408263756306203,0.3768113188112408,0.11008722578087249,0.24344927229605665
189,0.0004380484785406064,2.5612468542923637,1.584962500721156,1.6159668466143517,0.058882806677128516,0.4143556116269189,0.23661920915202372
72,0.002495737469166481,3.102490028397702,1.584962500721156,1.9574532690748663,0.37483060517250827,0.09451422398149611,0.2346724145770022
50,0.0013025523824748114,2.804184786759854,1.584962500721156,1.7692436164792247,0.19162303441951176,0.27079425298151716,0.23120864370051447
58,0.0012765530894520824,2.7981918761311135,1.584962500721156,1.7654625108530577,0.18763097369974818,0.2743356941363174,0.2309833339180328
56,0.0007474288409825879,2.66138874587513,1.584962500721156,1.6791493455928461,0.10638660577240155,0.3551779201609462,0.23078226296667387
179,0.0001387390684326435,2.517910157601624,1.584962500721156,1.5886244352506622,0.012925351676216038,0.4399649308177739,0.22644514124699497
156,0.00011525125488759355,2.5277160453761853,1.584962500721156,1.5948112616078156,0.009318916002586214,0.43417025496233186,0.22174458548245904
43,0.0022105646194408002,3.1065467357772834,1.584962500721156,1.960012766462177,0.3310437479399789,0.09211695972093259,0.21158035383045576
84,0.0009679249879396624,2.7926829130130075,1.584962500721156,1.7619867421105169,0.14024268048785782,0.27759115211247576,0.2089169163001668
126,5.455948569531874e-05,2.5825701865723243,1.584962500721156,1.6294203713950695,0.0,0.40175483528101785,0.20087741764050893
28,0.0016242870670015734,3.00946091818389,1.584962500721156,1.8987584354926939,0.24102377755364177,0.1494886996437309,0.19525623859868635
170,0.0010883583268747198,3.0140456303891106,1.584962500721156,1.9016510668345297,0.15873461414514278,0.14677941704428465,0.15275701559471372
79,0.0013452596514581705,3.0935912933586613,1.584962500721156,1.9518387923695866,0.19818052084069257,0.09977282843019031,0.14897667463544145
